FIPS,STATE,NAME,ID,VERSION,START_DATE,END_DATE,CREATION_OR_CHANGE,CITATION,START_N,END_N,DATASET
48073,TX,CHEROKEE,txs_cherokee,1,11 04 1846 0:00:00,31 12 2000 0:00:00,CHEROKEE created from NACOGDOCHES; CHEROKEE not fully organized.,"(Texas Laws 1846, 1st leg./pp. 63-65)",18460411,20001231,TX_AtlasHCB
48121,TX,DENTON,txs_denton,1,11 04 1846 0:00:00,23 01 1852 0:00:00,DENTON created from parts of Fannin Land District attached to both COLLIN and GRAYSON; resulted in an overlap with GRAYSON (see Overlap Area 1). DENTON not fully organized.,"(Texas Laws 1846, 1st leg./p. 57)",18460411,18520123,TX_AtlasHCB
48293,TX,LIMESTONE,txs_limestone,1,11 04 1846 0:00:00,19 03 1848 0:00:00,LIMESTONE created from ROBERTSON; LIMESTONE not fully organized.,"(Texas Laws 1846, 1st leg./p. 72)",18460411,18480319,TX_AtlasHCB
48395,TX,ROBERTSON,txs_robertson,8,11 04 1846 0:00:00,31 12 2000 0:00:00,ROBERTSON lost to creation of LIMESTONE; all of ROBERTSON north of LIMESTONE reverted to non-county area.,"(Texas Laws 1846, 1st leg./pp. 60, 72)",18460411,20001231,TX_AtlasHCB
48175,TX,GOLIAD,txs_goliad,4,24 03 1846 0:00:00,25 02 1848 0:00:00,GOLIAD lost to creation of DE WITT.,"(Texas Laws 1846, 1st leg./p. 18)",18460324,18480225,TX_AtlasHCB
48355,TX,NUECES,txs_nueces,1,18 04 1846 0:00:00,27 01 1848 0:00:00,NUECES created from SAN PATRICIO; NUECES not fully organized.,"(Texas Laws 1846, 1st leg./p. 90)",18460418,18480127,TX_AtlasHCB
48391,TX,REFUGIO,txs_refugio,4,18 04 1846 0:00:00,31 08 1856 0:00:00,REFUGIO lost to SAN PATRICIO.,"(Texas Laws 1846, 1st leg./p. 86)",18460418,18560831,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,16,18 04 1846 0:00:00,31 12 2000 0:00:00,NACOGDOCHES boundaries defined; lost to creation of Non-County Area 10 and Non-County Area 11.,"(Texas Laws 1846, 1st leg./p. 93)",18460418,20001231,TX_AtlasHCB
48005,TX,ANGELINA,txs_angelina,1,22 04 1846 0:00:00,31 12 2000 0:00:00,"ANGELINA created from Non-County Area 10; ANGELINA not fully organized, Non-County Area 10 eliminated.","(Texas Laws 1846, 1st leg./p. 120)",18460422,20001231,TX_AtlasHCB
48241,TX,JASPER,txs_jasper,9,22 04 1846 0:00:00,15 02 1852 0:00:00,JASPER lost to creation of NEWTON.,"(Texas Laws 1846, 1st leg./p. 122)",18460422,18520215,TX_AtlasHCB
48351,TX,NEWTON,txs_newton,1,22 04 1846 0:00:00,15 02 1852 0:00:00,NEWTON created from JASPER; NEWTON not fully organized.,"(Texas Laws 1846, 1st leg./p. 122)",18460422,18520215,TX_AtlasHCB
,TX,Non-County Area 10,txs_nca10,,22 04 1846 0:00:00,,Non-County Area 10 eliminated when it lost all territory to creation of ANGELINA.,"(Texas Laws 1846, 1st leg./p. 120)",18460422,,TX_AtlasHCB
,TX,Non-County Area 9,txs_nca9,,25 04 1846 0:00:00,,Non-County Area 9 eliminated when it lost all territory to creation of NAVARRO.,"(Texas Laws 1846, 1st leg./p. 132)",18460425,,TX_AtlasHCB
,TX,Non-County Area 11,txs_nca11,,11 05 1846 0:00:00,,Non-County Area 11 eliminated when it lost all territory to the creation of TITUS.,"(Texas Laws 1846, 1st leg./p. 198)",18460511,,TX_AtlasHCB
48349,TX,NAVARRO,txs_navarro,1,25 04 1846 0:00:00,19 03 1848 0:00:00,NAVARRO created from Non-County Area 9; NAVARRO not fully organized.,"(Texas Laws 1846, 1st leg./p. 132)",18460425,18480319,TX_AtlasHCB
48067,TX,CASS,txs_cass,1,25 04 1846 0:00:00,07 02 1860 0:00:00,CASS created from BOWIE; CASS not fully organized.,"(Texas Laws 1846, 1st leg./p. 135)",18460425,18600207,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,5,25 04 1846 0:00:00,10 05 1846 0:00:00,BOWIE lost to creation of CASS.,"(Texas Laws 1846, 1st leg./p. 135)",18460425,18460510,TX_AtlasHCB
48459,TX,UPSHUR,txs_upshur,1,27 04 1846 0:00:00,03 02 1858 0:00:00,UPSHUR created from HARRISON and Non-County Area 11; UPSHUR not fully organized.,"(Texas Laws 1846, 1st leg./p. 139)",18460427,18580203,TX_AtlasHCB
48203,TX,HARRISON,txs_harrison,9,27 04 1846 0:00:00,03 02 1858 0:00:00,HARRISON lost to creation of UPSHUR.,"(Texas Laws 1846, 1st leg./p. 139)",18460427,18580203,TX_AtlasHCB
48213,TX,HENDERSON,txs_henderson,1,27 04 1846 0:00:00,25 02 1848 0:00:00,HENDERSON created from Non-County Area 11; HENDERSON not fully organized.,"(Texas Laws 1846, 1st leg./p. 141)",18460427,18480225,TX_AtlasHCB
48387,TX,RED RIVER,txs_redriver,5,11 05 1846 0:00:00,31 12 2000 0:00:00,RED RIVER lost to creation of TITUS.,"(Texas Laws 1846, 1st leg./p. 198)",18460511,20001231,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,6,11 05 1846 0:00:00,31 12 2000 0:00:00,BOWIE lost to creation of TITUS.,"(Texas Laws 1846, 1st leg./p. 198)",18460511,20001231,TX_AtlasHCB
48449,TX,TITUS,txs_titus,1,11 05 1846 0:00:00,07 02 1860 0:00:00,"TITUS created from BOWIE, RED RIVER, and Non-County Area 11; Non-County Area 11 eliminated, TITUS not fully organized.","(Texas Laws 1846, 1st leg./p. 198)",18460511,18600207,TX_AtlasHCB
48029,TX,BEXAR,txs_bexar,10,12 05 1846 0:00:00,27 01 1848 0:00:00,"BEXAR lost to MILAM, and to creation of Non-County Area 12.","(Texas Laws 1846, 1st leg./p. 259)",18460512,18480127,TX_AtlasHCB
48331,TX,MILAM,txs_milam,9,12 05 1846 0:00:00,12 03 1848 0:00:00,MILAM gained from BEXAR; boundary change resulted in overlaps with Fannin Land District and creation of Non-County Area 12 north of the Brazos River.,"(Texas Laws 1846, 1st leg./p. 259)",18460512,18480312,TX_AtlasHCB
48409,TX,SAN PATRICIO,txs_sanpatricio,4,18 04 1846 0:00:00,03 02 1854 0:00:00,"SAN PATRICIO gained from REFUGIO, lost to creation of NUECES.","(Texas Laws 1846, 1st leg./pp. 86, 90)",18460418,18540203,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,12,24 03 1846 0:00:00,24 03 1846 0:00:00,NACOGDOCHES lost to creation of ANDERSON.,"(Texas Laws 1846, 1st leg./p. 20)",18460324,18460324,TX_AtlasHCB
48001,TX,ANDERSON,txs_anderson,1,24 03 1846 0:00:00,25 01 1850 0:00:00,ANDERSON created from HOUSTON and NACOGDOCHES; ANDERSON not fully organized.,"(Texas Laws 1846, 1st leg./p. 20)",18460324,18500125,TX_AtlasHCB
48187,TX,GUADALUPE,txs_guadalupe,1,30 03 1846 0:00:00,11 02 1858 0:00:00,"GUADALUPE created from BEXAR, GONZALES, and TRAVIS; GUADALUPE not fully organized.","(Texas Laws 1846, 1st leg./p. 33)",18460330,18580211,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,13,03 04 1846 0:00:00,21 01 1858 0:00:00,LIBERTY lost to creation of TYLER.,"(Texas Laws 1846, 1st leg./pp. 42-44)",18460403,18580121,TX_AtlasHCB
48091,TX,COMAL,txs_comal,1,24 03 1846 0:00:00,11 02 1858 0:00:00,"COMAL created from BEXAR, TRAVIS, and a small part of GONZALES; COMAL not fully organized.","(Texas Laws 1846, 1st leg./p. 13)",18460324,18580211,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,9,30 03 1846 0:00:00,31 12 2000 0:00:00,Part of MATAGORDA reverted to Non-County Area 5; anticipated creation of WHARTON on 3 April 1846.,"(Texas Laws 1846, 1st leg./p. 34)",18460330,20001231,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,8,03 04 1846 0:00:00,31 12 2000 0:00:00,JACKSON lost to creation of WHARTON; lost to creation of Non-County Area 7 and Non-County Area 8.,"(Texas Laws 1846, 1st leg./pp. 37-38)",18460403,20001231,TX_AtlasHCB
,,,,,05 07 1848 0:00:00,,"State of Texas gained disputed territory from Louisiana through Sabine Lake, Sabine Pass, and the Sabine River [not mapped].","(U.S. Stat., vol. 9, ch. 94 [1848]/p. 245; Texas Laws 1849, 3d leg., reg. sess., ch. 2/p. 4)",18480705,,TX_AtlasHCB
48277,TX,LAMAR,txs_lamar,,01 08 1868 0:00:00,,[August 1868] LAMAR authorized by Constitutional Convention to lose to creation of DELTA (proposed) and WEBSTER (proposed); creations did not take effect.,"(Gammel, 6: ""Ordinances Constitutional Convention 1868,"" 48-49)",18680801,,TX_AtlasHCB
48223,TX,HOPKINS,txs_hopkins,,01 08 1868 0:00:00,,[August 1868] HOPKINS authorized by Constitutional Convention to lose to creation of DELTA (proposed); creation did not take effect.,"(Gammel, 6: ""Ordinances Constitutional Convention 1868,"" 49)",18680801,,TX_AtlasHCB
40055,OK,GREER,oks_greer,,16 03 1896 0:00:00,,"GREER (Okla.) eliminated from Texas when U.S. Supreme Court ruled that GREER was not within the boundaries of Texas, but was under the jurisdiction of the United States. GREER became a county in Oklahoma Territory on 4 May 1896.","(""United States v. Texas,"" in U.S. Rpts., 162:1-91; U.S. Stat., vol. 29, ch. 155[1896]/pp. 113-114)",18960316,,TX_AtlasHCB
5057,AR,HEMPSTEAD (Ark.),ars_hempstead,2,01 04 1820 0:00:00,31 01 1828 0:00:00,"HEMPSTEAD (Ark.) lost to creation of MILLER (Ark. Terr., extinct). HEMPSTEAD continued to overlap part of present Texas.","(Ark. Terr. Acts 1820, 1st sess./pp. 83-86; Reynolds, 230-231)",18200401,18280131,TX_AtlasHCB
,AR,"MILLER (Ark., original, extinct)",ars_miller01,4,01 11 1828 0:00:00,13 11 1829 0:00:00,"MILLER (Ark., original, extinct) lost to creation of SEVIER (Ark.). Act passed 17 October 1828; took effect 1 November 1828.","(Ark. Terr. Acts 1828, spec. sess./pp. 5-8 and sec. 9/p. 28; Strickland, 42-43)",18281101,18291113,TX_AtlasHCB
,,,,,29 12 1845 0:00:00,,Congress admitted the state of Texas to the Union; Republic of Texas eliminated. Thirty-six counties in the Republic of Texas became counties in the State of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48015,TX,AUSTIN,txs_austin,,29 12 1845 0:00:00,,AUSTIN became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48021,TX,BASTROP,txs_bastrop,,29 12 1845 0:00:00,,BASTROP became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48029,TX,BEXAR,txs_bexar,,29 12 1845 0:00:00,,BEXAR became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
,TX,Non-County Area 16,txs_nca16,,03 01 1850 0:00:00,,"Non-County Area 16 eliminated when it lost all territory to creation of EL PASO, PRESIDIO, and WORTH (extinct).","(Texas Laws 1849, 3d leg., reg. sess., ch. 29/p. 24)",18500103,,TX_AtlasHCB
48037,TX,BOWIE,txs_bowie,,29 12 1845 0:00:00,,BOWIE became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48039,TX,BRAZORIA,txs_brazoria,,29 12 1845 0:00:00,,BRAZORIA became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48041,TX,BRAZOS,txs_brazos,,29 12 1845 0:00:00,,BRAZOS became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48089,TX,COLORADO,txs_colorado,,29 12 1845 0:00:00,,COLORADO became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48147,TX,FANNIN,txs_fannin,,29 12 1845 0:00:00,,FANNIN became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48149,TX,FAYETTE,txs_fayette,,29 12 1845 0:00:00,,FAYETTE became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48157,TX,FORT BEND,txs_fortbend,,29 12 1845 0:00:00,,FORT BEND became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48167,TX,GALVESTON,txs_galveston,,29 12 1845 0:00:00,,GALVESTON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48175,TX,GOLIAD,txs_goliad,,29 12 1845 0:00:00,,GOLIAD became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48177,TX,GONZALES,txs_gonzales,,29 12 1845 0:00:00,,GONZALES became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48201,TX,HARRIS,txs_harris,,29 12 1845 0:00:00,,HARRIS became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48203,TX,HARRISON,txs_harrison,,29 12 1845 0:00:00,,HARRISON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48225,TX,HOUSTON,txs_houston,,29 12 1845 0:00:00,,HOUSTON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48239,TX,JACKSON,txs_jackson,,29 12 1845 0:00:00,,JACKSON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48241,TX,JASPER,txs_jasper,,29 12 1845 0:00:00,,JASPER became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48245,TX,JEFFERSON,txs_jefferson,,29 12 1845 0:00:00,,JEFFERSON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48277,TX,LAMAR,txs_lamar,,29 12 1845 0:00:00,,LAMAR became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48291,TX,LIBERTY,txs_liberty,,29 12 1845 0:00:00,,LIBERTY became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48321,TX,MATAGORDA,txs_matagorda,,29 12 1845 0:00:00,,MATAGORDA became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48331,TX,MILAM,txs_milam,,29 12 1845 0:00:00,,MILAM became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48339,TX,MONTGOMERY,txs_montgomery,,29 12 1845 0:00:00,,MONTGOMERY became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48347,TX,NACOGDOCHES,txs_nacogdoches,,29 12 1845 0:00:00,,NACOGDOCHES became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48387,TX,RED RIVER,txs_redriver,,29 12 1845 0:00:00,,RED RIVER became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48391,TX,REFUGIO,txs_refugio,,29 12 1845 0:00:00,,REFUGIO became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48395,TX,ROBERTSON,txs_robertson,,29 12 1845 0:00:00,,ROBERTSON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48401,TX,RUSK,txs_rusk,,29 12 1845 0:00:00,,RUSK became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48403,TX,SABINE,txs_sabine,,29 12 1845 0:00:00,,SABINE became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48405,TX,SAN AUGUSTINE,txs_sanaugustine,,29 12 1845 0:00:00,,SAN AUGUSTINE became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48409,TX,SAN PATRICIO,txs_sanpatricio,,29 12 1845 0:00:00,,SAN PATRICIO became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48419,TX,SHELBY,txs_shelby,,29 12 1845 0:00:00,,SHELBY became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48453,TX,TRAVIS,txs_travis,,29 12 1845 0:00:00,,TRAVIS became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48469,TX,VICTORIA,txs_victoria,,29 12 1845 0:00:00,,VICTORIA became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
48477,TX,WASHINGTON,txs_washington,,29 12 1845 0:00:00,,WASHINGTON became a county in the newly-established state of Texas.,"(Texas Repub. Laws 1845, 9th cong., spec. sess./pp. 4-6; U.S. Stat., vol. 9, res. 1 [1845]/p. 108; Van Zandt, 122)",18451229,,TX_AtlasHCB
,,,,,25 04 1838 0:00:00,,Treaty between the Republic of Texas and the United States re-affirmed that the boundary established by the treaty of 12 January 1828 between the United States and Mexico would be observed by the United States and the Republic of Texas.,"(Parry, 87:437-438)",18380425,,TX_AtlasHCB
,,,,,19 12 1836 0:00:00,,"The Republic of Texas officially established its boundaries: on the north and east, the Adams-Onis Treaty line; on the south the Rio Grande River; and on the west, from the source of the Rio Grande River north to the 42d parallel. Area between the Rio Grande and Nueces Rivers remained in dispute, and neither the Republic of Texas nor Mexico established effective control of the area.","(Texas Repub. Laws 1836, 1st cong./p. 133; Frantz and Cox, 29, 31; Stephens and Holmes, 34)",18361219,,TX_AtlasHCB
,,,,,17 03 1836 0:00:00,,Constitution of the Republic of Texas implicitly recognized the earlier Mexican municipalities as the Republic's original twenty-three counties.,"(Connor, 170-171; Swindler, 9:254-255)",18360317,,TX_AtlasHCB
,TX,Republic of Texas (non-county area),txr_part,1,02 03 1836 0:00:00,18 12 1836 0:00:00,Texas declared its independence from Mexico; map depicts non-county area in the Republic of Texas.,"(""Republic of Texas,"" New Handbook of Texas, 5:537-538; Swindler, 9:247, 249)",18360302,18361218,TX_AtlasHCB
,,,,,15 11 1835 0:00:00,,"Provisional Government of Texas was established by the Consultation, a group of delegates who met to discuss the war with Mexico and the movement toward Texas independence; the Provisional Government governed Texas until 1 March 1836.","(""Provisional Government,"" New Handbook of Texas, 5:364)",18351115,,TX_AtlasHCB
,,,,,12 01 1828 0:00:00,,Treaty between Mexico and the United States re-affirmed the boundary between the two countries as established by the Adams-Onis Treaty of 1819.,"(Parry, 78:35-42; Van Zandt, 121)",18280112,,TX_AtlasHCB
,,,,,31 12 1824 0:00:00,,"[December 1824] Department of Texas, also known as the District of Bexar, was organized as a subdivision of the state of Coahuila and Texas. Full boundaries and extent of Bexar not defined [not mapped].","(""Coahuila and Texas,"" New Handbook of Texas, 2:171)",18241231,,TX_AtlasHCB
